schedule_uuid,term_code,Avg_A rate,Var_A rate,start_time,end_time,mon,tues,wed,thurs,fri,sat,sun
4e427a2d-5129-3527-9cec-b5c0845a8443,1104,1,0,870,1020,false,false,false,false,true,false,false
4e9d41ba-b024-3af0-87c9-64723566c261,1104,1,0,840,960,false,false,false,true,false,false,false
4f4da5eb-75aa-369e-82fc-fd67c82b2eb8,1104,1,0,865,1010,true,false,false,false,false,false,false
4f911e56-ff1c-3dbc-bd76-2d194bfb2c85,1104,1,0,600,750,true,false,false,false,false,false,false
508a00db-3ded-33f8-9d6a-719f9f40d833,1104,1,0,780,930,false,false,false,false,true,false,false
50f27c46-b81c-340a-b363-2001b7184bdd,1104,1,0,535,650,false,false,true,false,true,false,false
5100d57b-8b02-3d9f-9d98-1b98950f289e,1104,1,0,1200,1260,true,false,false,false,false,false,false
522035e5-e792-3ac3-92cd-3b17a8314a3c,1104,1,0,720,840,false,false,true,false,false,false,false
5295240a-42e8-395f-98cd-9f104507ce0f,1104,1,0,1020,1080,false,false,true,false,false,false,false
52a9b25d-02be-3da3-bb8c-79424ef98c9b,1104,1,0,660,810,false,false,true,false,false,false,false
52bc99bf-44cc-381a-a96e-471a24bc2619,1104,1,0,600,750,false,false,true,false,false,false,false
55a1659e-66b5-344c-b1da-44e27d3094c8,1104,1,0,800,950,false,false,false,false,true,false,false
55beb2f0-5cab-3295-afd5-283e018a5799,1104,1,0,795,975,true,false,false,false,false,false,false
55f61c4b-94fe-3f7c-8478-bd1176066df7,1104,1,0,510,630,false,true,false,true,false,false,false
56f5e8ec-6e07-3bb3-b133-04d204f53d3d,1104,1,0,465,645,true,false,false,false,false,false,false
570f30f0-08b2-3e9e-bb8e-0939905ad8ad,1104,1,0,480,660,false,false,true,false,false,false,false
575e9123-6b37-3562-adb7-7d4c88f5d586,1104,1,0,1020,1070,false,false,false,true,false,false,false
579f1d0f-bef2-38a7-8f2d-26e4a72f75e0,1104,1,0,570,645,true,false,true,false,true,false,false
57f2c42e-a455-36cf-a57c-d9249fdc1e64,1104,1,0,1010,1060,false,false,true,false,false,false,false
57f95a97-1f0b-32ec-879b-93197f295d97,1104,1,0,495,645,false,false,false,true,false,false,false
57fe073d-8ad6-370b-b92a-5bb1a57894f3,1104,1,0,810,870,false,true,false,false,false,false,false
58f76af9-bfab-301e-9020-571edb95e38a,1104,1,0,840,960,false,false,false,false,true,false,false
5916c1f1-6a3b-38c3-aeb9-2e6b71612cfa,1104,1,0,600,650,false,false,false,false,false,false,true
59defb17-65a8-307e-b63e-0170501f86cb,1104,1,0,510,660,false,false,false,true,false,false,false
5abae7e8-d33a-353e-81b3-d2976331e5b1,1104,1,0,1110,1200,true,false,false,false,false,false,false
5d24bd2c-173e-3bcf-821b-b28e5d7a8a19,1104,1,0,750,810,true,false,false,false,false,false,false
5d9d002c-07d2-34e9-829b-7d1aafc5dfcb,1104,1,0,585,705,false,true,false,false,false,false,false
5ea2ba16-67a6-3c8b-acde-3ddf1d73668a,1104,1,0,990,1080,false,true,false,false,false,false,false
60326c65-4a5c-315a-96ff-a8bf696a1a41,1104,1,0,465,555,false,true,false,true,false,false,false
60583e87-cabb-3c92-8820-693ed2ce8e43,1104,1,0,520,620,false,true,false,true,false,false,false
60a1f218-6444-3534-b1bb-2f99fd97f916,1104,1,0,900,1050,false,false,false,false,true,false,false
615b7853-f3b3-3e15-992e-603bb52c4430,1104,1,0,600,650,false,true,false,true,false,false,false
62663f77-50d2-3745-8a5a-c9d7a5055b8f,1104,1,0,660,775,false,false,true,false,false,false,false
632ed270-07b8-322d-b121-c5501c84ec68,1104,1,0,600,1080,false,false,false,false,false,false,true
637d3787-3c32-3c47-9108-5ebbf89e6654,1104,1,0,570,645,false,true,false,false,false,false,false
64432858-8a93-3f99-a14a-a8ee9deb26b4,1104,1,0,660,810,false,false,false,true,false,false,false
650b6c64-ae98-3a02-927a-18572669fdc3,1104,1,0,1000,1150,true,false,false,false,false,false,false
65293a67-38cd-3be3-ab74-cc85a8b36349,1104,1,0,930,1080,false,false,false,true,false,false,false
65606f26-09ca-39d6-bb74-2fc6d0e048ce,1104,1,0,990,1140,true,false,false,false,false,false,false
6565e28f-d3aa-3905-b0f9-1ec088aaa92a,1104,1,0,510,590,true,false,true,false,false,false,false
661d2b6b-8853-3226-9586-5c8020e33993,1104,1,0,725,780,false,true,false,false,false,false,false
6662063a-0f5d-3516-81ae-7f4c872c12c9,1104,1,0,810,930,false,false,false,true,false,false,false
66f64cf2-9b53-38a9-8f7c-d44e82ae4c7d,1104,1,0,960,1020,false,false,false,true,false,false,false
67f737c2-ea26-37f6-b495-a490a4d45e28,1104,1,0,900,1020,false,false,true,false,false,false,false
691c866f-4abe-3296-9671-16d441714216,1104,1,0,870,990,false,false,false,true,false,false,false
69d77137-ef0b-3d1f-b3bb-6bce67e4be34,1104,1,0,720,840,false,false,false,true,false,false,false
6a87cfc1-d47a-3b9a-836c-92a8229d5be7,1104,1,0,960,1080,true,false,true,false,false,false,false
6ac5f614-b125-3942-9ff7-ec359e9bdd97,1104,1,0,720,840,false,false,false,false,true,false,false
6b415d52-98f9-3b20-9dab-38ea11b8b5b6,1104,1,0,660,710,false,false,true,true,false,false,false
6c8a6356-c96d-3ca0-9bb1-2bc8acca542b,1104,1,0,540,690,true,false,false,false,false,false,false
6d1ccd79-f510-3169-9e0b-06277b6867a0,1104,1,0,1140,1290,false,false,false,true,false,false,false
6d965638-e8c4-365a-a91a-ec1a37928a78,1104,1,0,750,800,true,false,true,false,false,false,false
6e12c82e-1ac5-3bd6-abfb-0146695d5c00,1104,1,0,540,705,false,false,false,true,false,false,false
6e7b8ec0-1aea-36c8-8e0e-0704785d6009,1104,1,0,930,1080,false,false,true,false,false,false,false
6ec618d4-17af-3dfc-a3ae-d3786580861e,1104,1,0,-1,-1,false,false,true,false,false,false,false
6ed10782-857d-32c0-a50a-61501215f953,1104,1,0,1050,1125,false,true,false,false,false,false,false
70aaca88-607b-3d4e-9331-a9eb1672e782,1104,1,0,990,1145,true,false,false,false,false,false,false
713678d0-6693-3c37-90cf-f1239b59f70d,1104,1,0,960,1070,false,false,false,true,false,false,false
71621e7a-92c9-34c3-b7bb-d3c3d37dbb7c,1104,1,0,525,645,true,false,false,false,false,false,false
71b20a29-4ac0-39f3-abfb-87867440ac69,1104,1,0,720,810,false,false,true,false,false,false,false
71e7c05e-2d85-3557-ba89-07f15c7ff132,1104,1,0,630,705,false,true,false,true,false,false,false
73391171-a11f-3b7a-8429-590afcf7df2c,1104,1,0,1050,1140,false,true,false,false,false,false,false
735537de-f36b-38f1-8567-d1cd11a59e09,1104,1,0,795,915,false,false,true,false,false,false,false
74538c03-556b-3d0c-939c-b5fc67e88881,1104,1,0,865,1025,true,false,false,false,false,false,false
7453fb62-e6fd-32da-9e98-9bf006159653,1104,1,0,780,895,false,true,false,false,false,false,false
74b6d695-7705-31b4-a9e1-132a02b1a60f,1104,1,0,530,710,true,false,false,false,false,false,false
75659679-757a-346e-a536-9b6ea8b58662,1104,1,0,990,1080,true,false,false,false,false,false,false
75975edf-9cfe-35db-85c9-54bb1087ba6e,1104,1,0,720,770,false,false,false,true,false,false,false
75d0ddf3-f287-3e7e-8776-234a1a98964f,1104,1,0,1000,1150,false,false,false,true,false,false,false
75e36a60-5e06-3bc2-ba92-71d4ff5865b5,1104,1,0,600,780,false,false,true,false,false,false,false
7627b814-e148-38c9-b7dd-99db76580562,1104,1,0,1080,1200,true,false,false,true,false,false,false
769b99fe-9b7a-3ed1-989e-fc4be6d96b1a,1104,1,0,725,775,true,false,false,false,false,false,false
77f9254e-e7c8-3786-8f7b-0e7adcc5f655,1104,1,0,810,930,false,false,false,false,true,false,false
780f4572-ddb2-3805-b40c-53e6e4693939,1104,1,0,500,680,false,false,false,false,true,false,false
785925be-5ea6-37ec-9f54-717985863acc,1104,1,0,540,720,false,false,true,false,false,false,false
78935223-2eff-3929-bb48-fb670b2242cf,1104,1,0,960,1140,true,false,false,false,false,false,false
78a3431c-a42e-3225-8f49-27ef11a9c6fc,1104,1,0,1020,1125,false,false,true,false,false,false,false
78ba4b85-2bfb-3cc7-b36e-a8ec40d8cd9a,1104,1,0,485,560,false,true,false,true,false,false,false
791e2856-452b-3c80-910f-5a2184f96239,1104,1,0,660,780,false,false,false,true,false,false,false
7961d676-23d3-3d23-9f07-64367c3908c9,1104,1,0,530,630,false,true,false,true,false,false,false
79698674-c931-3bea-853b-a228f4068b89,1104,1,0,725,840,false,false,false,false,true,false,false
7b9255d3-ba31-321a-a8c9-2500660d3d17,1104,1,0,1050,1125,true,false,true,false,false,false,false
7bcda78e-b188-319d-a4c8-b13769e0da6a,1104,1,0,530,645,true,false,false,false,false,false,false
7c8b8713-2463-3b19-9d98-f8f24c99b318,1104,1,0,990,1150,false,true,false,true,false,false,false
7d978fcb-03a6-353f-998f-996476f19979,1104,1,0,990,1080,true,false,true,false,false,false,false
7daa504a-5835-3d1e-b466-7f9e23877bb8,1104,1,0,660,760,false,true,false,false,false,false,false
7f65a28b-89b9-382b-9c6b-0c1e850cdc00,1104,1,0,780,960,true,false,false,false,false,false,false
7fe9b70a-b358-3cdf-8f50-fd665c442eae,1104,1,0,735,855,true,false,false,false,false,false,false
80b62eaf-be8c-331b-94f6-cdbc71d72d00,1104,1,0,810,990,false,true,false,false,false,false,false
81f960a4-7fa5-3334-bbc9-eb590a7084ed,1104,1,0,525,660,false,false,true,false,false,false,false
82d913b3-508c-3e8d-ba62-94ad14e9719a,1104,1,0,530,680,false,false,false,true,false,false,false
833dc12c-19dd-3cce-b887-743ebccffddd,1104,1,0,530,650,false,false,false,false,true,false,false
84abcea5-c0f6-34d0-b0f1-794c04a027b8,1104,1,0,930,990,false,false,false,false,true,false,false
84d46002-2e50-3b78-9aa3-14aa6e979d04,1104,1,0,725,775,false,true,false,true,true,false,false
851155b3-8d84-37a8-bff5-3a7318355e3b,1104,1,0,990,1110,true,false,false,false,false,false,false
86043b06-4173-3c8e-85c4-780aa688dc62,1104,1,0,870,950,true,false,false,false,false,false,false
8621805a-5036-336e-a5a4-8d0aeacd00c3,1104,1,0,1110,1230,false,false,false,false,false,false,true
86758db3-96ce-3b6b-b0df-da5f28fdc7f7,1104,1,0,870,990,true,false,false,false,false,false,false
8759de0e-f9b0-3b66-8e75-09c9eacdd6d1,1104,1,0,750,930,false,true,false,false,false,false,false
87d3706b-19e6-3762-86c6-d8b35e705cb8,1104,1,0,870,1035,false,true,false,false,false,false,false
882769b4-9f5c-31cc-a90b-a7185b89156d,1104,1,0,990,1110,false,false,true,false,false,false,false
88dc093b-ff18-3c14-9fb7-a750a2d9337f,1104,1,0,750,930,false,false,true,false,false,false,false
8a1666ed-b0a2-3737-aeb0-d03e5e0d4309,1104,1,0,980,1130,true,false,false,false,false,false,false
8a99f6e9-7267-3dbb-85bb-0296e0969eaa,1104,1,0,1000,1150,false,false,true,false,false,false,false
8b5e39c9-4273-3f97-b186-440791fda6d0,1104,1,0,990,1080,false,true,false,true,false,false,false
8bb367e1-e9c2-3b2d-9a40-61dead24a85b,1104,1,0,1065,1140,false,false,true,false,false,false,false
8ce85727-ccb0-3ec0-aafb-e7349e619376,1104,1,0,1005,1105,true,false,true,false,false,false,false
8d384d1b-8e71-3a37-80d7-fb83ec2f951a,1104,1,0,870,930,false,false,true,false,true,false,false
8dd52309-1243-3ac9-ac04-20505ccf9c6e,1104,1,0,995,1155,false,false,false,true,false,false,false
8dd6b882-809b-35fb-a9d2-8808900905b4,1104,1,0,800,990,true,false,false,false,false,false,false
8dd8191a-6e8c-3c94-bfd1-94d7e27b1de2,1104,1,0,480,530,false,false,false,false,false,true,false
8e232ecc-f6ff-38e5-90a1-36c02b920dce,1104,1,0,930,1040,false,true,false,true,false,false,false
8e3c84d4-d72c-3ad3-ac41-5f4878bc3193,1104,1,0,1050,1200,false,true,false,false,false,false,false
8e668250-d16f-3539-a14e-2ef0ac4348eb,1104,1,0,480,990,true,true,true,true,true,false,false
8e7de807-27cb-39a0-ad44-ddf44df5edb8,1104,1,0,995,1155,false,true,false,false,false,false,false
8ee0202f-fca8-36d2-b51b-ee3615f60a38,1104,1,0,570,720,false,false,false,false,true,false,false
8f105d8d-acc2-35dd-b6a2-0ceca6d64e86,1104,1,0,1215,1305,true,false,false,false,false,false,false
8f524afd-2057-3e4b-8248-c9db00c56a48,1104,1,0,1020,1130,true,false,false,false,false,false,false
8fac9c13-41ef-3139-9cd8-eaca3eb6b4a1,1104,1,0,660,720,false,false,true,false,false,false,false
901b8349-8edd-3224-8db2-ae3c0ffe46fa,1104,1,0,530,580,false,false,true,false,false,false,false
908907af-d439-3ca2-bf4e-972899789cdb,1104,1,0,960,1010,false,false,true,false,false,false,false
91290d17-3ae3-32e1-9c3e-7f75dd1c8f61,1104,1,0,750,870,false,false,false,false,true,false,false
91887eb0-9508-3cb4-b793-71c94d003715,1104,1,0,990,1110,false,true,false,false,false,false,false
92c5793e-4020-34ab-be12-b7ad514974e8,1104,1,0,840,1020,false,false,false,true,false,false,false
931881a9-2b8d-3623-9c47-e47a3beac343,1104,1,0,865,1025,false,false,true,false,false,false,false
949eacdf-f355-3d8d-a2de-f8d73347915d,1104,1,0,800,950,false,false,false,true,false,false,false
94c20445-1ae0-30e5-a901-207c1ccf192b,1104,1,0,1140,1290,false,true,false,false,false,false,false
95312ac7-35ce-3aa0-ad9a-63de7ba49298,1104,1,0,720,780,false,false,true,false,false,false,false
953a4657-c4d8-3e64-b2b2-76f1fe64af83,1104,1,0,960,1110,false,true,false,true,false,false,false
95e65e98-e357-354b-8132-a1ef7389ddbb,1104,1,0,960,1035,false,false,true,false,false,false,false
95ffec20-1489-3dc0-80f4-73dac37db806,1104,1,0,870,1050,false,true,false,false,false,false,false
960eb782-f0bb-3a85-85f2-5136d02601f9,1104,1,0,990,1050,false,false,true,false,false,false,false
961d3d74-7e28-35aa-b3d7-3623768e961d,1104,1,0,865,1020,false,false,false,false,true,false,false
96e2bc7b-bc5c-3b75-924b-2280a7481933,1104,1,0,780,870,false,true,false,false,false,false,false
9736ece2-6c10-3402-9c8c-22bccbb85f58,1104,1,0,785,890,false,false,false,false,true,false,false
97b30f37-8716-3346-af4f-a4a6b9a50046,1104,1,0,1140,1260,false,true,false,false,false,false,false
9837e314-96bc-3daf-87f8-afada06a973c,1104,1,0,780,930,false,false,true,false,false,false,false
98c9afd5-3307-32b7-ad4d-660c34e3f66d,1104,1,0,870,970,true,false,false,false,false,false,false
98de8f7e-00c9-3033-8c6f-0e202c65b816,1104,1,0,870,990,false,false,false,false,true,false,false
999a3ba7-7104-3e13-803f-aa50e94c2fe8,1104,1,0,480,540,false,true,false,true,false,false,false
9ba2c453-fb09-3f1c-8c58-d6bb6365f2e5,1104,1,0,930,1110,true,false,false,false,false,false,false
9c06ff12-d2d8-35c5-abb8-313bc511379f,1104,1,0,780,945,false,false,false,true,false,false,false
9c6770fa-a1c8-3e3f-adcf-859f2346bba0,1104,1,0,865,1005,false,false,true,false,true,false,false
9dbf47a6-5db6-33b8-98d0-1a4fb6685594,1104,1,0,570,645,false,false,false,true,false,false,false
9dcdbbaf-e79b-3edf-b6e7-a0d8107b6e44,1104,1,0,600,705,true,false,true,false,true,false,false
9dd3a636-6d12-3991-a48d-9275bc4a29a9,1104,1,0,900,1065,true,false,false,false,false,false,false
9e66a454-6f91-3800-aac0-4c69f42578e9,1104,1,0,840,1020,false,false,true,false,false,false,false
9f690898-f2c9-3880-9b6d-785e2fe6f0e7,1104,1,0,1030,1140,true,false,false,false,false,false,false
a00ccbd2-1ab4-367f-b162-5fcb5a4d4585,1104,1,0,865,910,false,true,false,false,false,false,false
a06f6ea4-2596-3e99-aaee-37d7e8ab6564,1104,1,0,540,690,false,false,false,true,false,false,false
a07ce115-d9c1-393d-95b4-1b292f22ddb5,1104,1,0,465,540,true,false,true,false,false,false,false
a2013dfb-a338-3ac0-a522-398d3b432372,1104,1,0,1020,1140,false,false,true,false,false,false,false
a22a4129-a20f-31eb-9967-cff3f8d1ca95,1104,1,0,780,930,false,true,false,false,false,false,false
a2559a78-1849-3ace-9d2a-87d6b9c856ec,1104,1,0,540,720,false,true,false,false,false,false,false
a26aa7e9-e754-3a47-9c4f-0b414149d2a0,1104,1,0,910,1010,true,false,true,false,false,false,false
a31ce9df-66b9-3a97-bcf4-e696946605d1,1104,1,0,725,775,false,false,false,true,false,false,false
a40292e3-a022-3e8b-b444-1dfdb5378bca,1104,1,0,780,830,false,true,false,true,false,false,false
a44b0e9d-a523-3da8-b7b0-64de98a01db2,1104,1,0,810,990,false,false,true,false,false,false,false
a4faf699-50f3-365b-8c17-8da008a0df65,1104,1,0,800,900,false,false,true,false,false,false,false
a5d89ecc-ff10-3368-9932-20bb3a864f4a,1104,1,0,810,965,false,true,false,true,false,false,false
a75a566e-210c-30ce-a78a-e5e7091d686b,1104,1,0,930,1080,true,false,true,false,false,false,false
a76d3ab6-7834-352e-a79e-79774129e97a,1104,1,0,960,1095,false,true,false,false,false,false,false
a90e1f6b-5fd9-3987-8982-592513bb65db,1104,1,0,720,1020,false,false,false,true,false,false,false
a9d06cdb-a30b-39ca-81c5-1ba5ef841f25,1104,1,0,390,480,true,true,true,true,true,false,false
aa54d28d-4ba1-37d2-ad95-c8c4471c04a9,1104,1,0,785,835,false,false,false,true,false,false,false
aac5930d-daaf-36fa-809e-fb17d108b17b,1104,1,0,1080,1260,true,false,false,false,false,false,false
ab413824-adc7-35c0-a583-7f8f1084853c,1104,1,0,1020,1230,false,false,false,false,true,false,false
ab646911-83a8-338b-8daa-b7e922bdbd71,1104,1,0,1080,1200,true,false,false,false,false,false,false
ac3d5bd0-c535-3fdc-9520-866b37d0d324,1104,1,0,565,720,true,false,false,false,false,false,false
ac983e59-1584-3f9b-8f4f-c228ddebce91,1104,1,0,825,975,false,false,false,false,true,false,false
ad4abf67-8c33-3be8-a78b-91228cd8377c,1104,1,0,465,1020,true,true,true,true,true,false,false
adbf3033-ad33-3c5f-8ca3-f828beec464c,1104,1,0,780,940,false,true,false,true,false,false,false
adc070dc-2c78-388a-b994-76e6936abb81,1104,1,0,870,960,false,false,false,true,false,false,false
aee5fd52-1ebf-394a-a0bc-4764be40dba8,1104,1,0,930,1050,false,true,false,true,false,false,false
afd53356-bcaf-3353-aa39-ebf82b966a3e,1104,1,0,420,930,false,true,false,true,false,false,false
afdad5b1-807c-36d9-93c6-3f3a2d534515,1104,1,0,960,1140,false,false,true,false,false,false,false
b0012d4e-29bd-30c7-a65a-f0446217ff7d,1104,1,0,1110,1170,true,false,false,false,false,false,false
b13db5de-095a-35af-a57b-5e22e2a52545,1104,1,0,1140,1320,false,false,false,true,false,false,false
b1b39a9e-e14b-34d6-96a6-9befa09f43f5,1104,1,0,1050,1170,false,false,false,true,false,false,false
b1ff9e40-46ca-3dcf-b7ff-9584f463f112,1104,1,0,585,710,true,false,false,false,false,false,false
b205c951-cc03-377e-bba3-e9002451a3d6,1104,1,0,690,870,true,false,false,false,false,false,false
b27c8feb-824a-3278-9c52-bf6faccf6e7e,1104,1,0,1005,1080,false,true,false,true,false,false,false
b3ec3a4e-f1cf-330a-8192-11c3e0284acc,1104,1,0,530,650,true,false,true,false,false,false,false
b4a732f7-a1c3-30af-9ac7-3161c691e376,1104,1,0,480,720,true,true,true,true,false,false,false
b4b77823-18d4-3cc5-a5cb-7a91f282a5d1,1104,1,0,1140,1230,false,false,true,false,false,false,false
b68749fd-4c1e-301c-b6b8-b47dd88fc77a,1104,1,0,725,780,true,false,true,false,false,false,false
b7daca79-c311-3853-9b46-2f510d6f6d58,1104,1,0,1155,1305,false,true,false,false,false,false,false
bbcd8eb3-d078-383d-b126-0ac401cd24f3,1104,1,0,930,1080,true,false,false,false,false,false,false
bc764694-49bc-3ad1-88fb-dc37ee64df5a,1104,1,0,595,650,true,false,true,false,true,false,false
bc938b60-cf23-3371-ad83-01aef7137734,1104,1,0,780,1045,false,false,false,false,true,false,false
bcd329cf-faeb-3aad-917f-f471dff617ad,1104,1,0,790,865,false,true,false,false,false,false,false
bcf02ca1-992b-3221-b35e-9da90800f915,1104,1,0,1020,1120,false,false,true,false,false,false,false
bd0d60c3-d56b-3dfa-b6b3-bba673ef4f55,1104,1,0,735,835,false,false,true,false,false,false,false
bdfdc234-36ac-3114-ae16-8a9e53ea41a0,1104,1,0,540,600,false,false,false,true,false,false,false
be1b289c-2747-366a-8b5a-080a205f2918,1104,1,0,780,915,true,false,false,false,false,false,false
bed7a03c-3f0c-3864-a4fd-34ffad9a5060,1104,1,0,750,825,false,true,false,true,false,false,false
bfbf0b02-e83a-3cd3-b227-5f73ae587f9f,1104,1,0,870,980,false,false,false,true,false,false,false
bfc0fc3c-f628-32bb-8cbc-3740c3e3a85f,1104,1,0,865,940,true,false,false,false,false,false,false
bffc6966-7d17-33cd-a4b1-6ee49c28f297,1104,1,0,800,950,false,true,false,false,false,false,false
c0afe26a-6ce2-3107-a57f-d69421f25f93,1104,1,0,640,715,true,false,true,false,false,false,false
c10a172f-bde8-37b5-a875-7e03a1a9d35b,1104,1,0,930,980,false,false,false,false,true,false,false
c1a279bd-bd60-3129-bbc4-6458a4fbd06f,1104,1,0,865,985,true,false,false,false,false,false,false
c1a3e4ca-9d46-3c48-8da0-8825f3418170,1104,1,0,555,605,false,false,false,true,false,false,false
c1f44145-423b-344b-a617-c761cefbac87,1104,1,0,865,1045,false,false,false,false,true,false,false
c2d47ec1-ea79-3259-91a4-e4c37b2259dd,1104,1,0,465,580,false,false,true,false,true,false,false
c36a06f1-1812-3da6-a345-74d065da40c0,1104,1,0,945,1125,false,false,false,true,false,false,false
c37b7298-26af-38b7-acc2-bbaa6c965fab,1104,1,0,960,1060,false,false,false,true,false,false,false
c3fded2c-3b5d-3fe5-a632-e5b5508d17bd,1104,1,0,600,750,false,true,false,true,false,false,false
c400caa7-22e3-3249-84e7-cf8a0ceafbc0,1104,1,0,930,1020,false,true,false,true,false,false,false
c4b7a01f-3fb4-33a9-b0b9-ab02261a91b9,1104,1,0,960,1010,true,false,false,false,false,false,false
c4d239a7-f4bd-3b4e-a97d-87d9a7393a00,1104,1,0,660,760,true,false,true,false,true,false,false
c4eb9cae-5508-3e93-9f2d-96cf55448d6d,1104,1,0,600,780,true,false,false,false,false,false,false
c5ed568d-54a4-3339-abb9-d9394f896058,1104,1,0,900,950,false,false,false,true,false,false,false
c8bd8812-ff10-390a-9875-239ddf130c12,1104,1,0,540,690,false,true,false,false,false,false,false
c8e33d92-c0e7-39ea-a2d2-0f863490acf8,1104,1,0,805,880,true,false,true,false,false,false,false
c8fb7fdb-bd9e-3b64-a5eb-216c878026bd,1104,1,0,495,585,true,false,true,false,false,false,false
c9d3d8d4-bb66-351f-ab3a-2053381ca35b,1104,1,0,960,1095,false,false,true,false,false,false,false
cb443c17-f0b4-319a-98ae-7322fa190e7c,1104,1,0,600,780,false,true,false,false,false,false,false
cc08bbc5-cdad-35de-8e62-92edc52b0c96,1104,1,0,865,915,false,false,true,false,false,false,false
cc78fe91-76f6-36e7-a516-f8b6ec552934,1104,1,0,750,900,false,false,true,false,false,false,false
cdab02b9-fa82-3df9-8a87-e5ce9d613433,1104,1,0,900,960,false,true,false,false,false,false,false
ce08e326-3e0a-3c67-8e10-ab8a3e3f4db2,1104,1,0,720,795,false,false,false,false,true,false,false
ce0f979f-98a8-35d4-9f94-2274587c21ff,1104,1,0,960,1020,false,false,true,false,false,false,false
d052d2fd-5429-310b-b1d9-ef6246cc669d,1104,1,0,480,530,true,false,false,false,false,false,false
d0d4c05d-0131-3eeb-8c7f-8ef4db4471b2,1104,1,0,530,680,false,false,true,false,false,false,false
d1107fe3-9339-3cbd-9bb3-7c4e1d909501,1104,1,0,930,980,false,false,false,true,false,false,false
d11eeb28-f7f5-39f8-a287-5b86c5879f4c,1104,1,0,930,1020,false,true,false,false,false,false,false
d1f2bea8-f399-3447-872d-a9e9ca5bd381,1104,1,0,1135,1230,false,false,true,false,false,false,false
d32a1c94-357d-39db-9e34-95eab8b8feee,1104,1,0,930,1020,false,false,false,true,false,false,false
d32b1ef4-b90c-36a0-85e4-535a826bfbcf,1104,1,0,800,920,false,false,true,false,false,false,false
d33f95a1-f502-3499-a0e1-99853d481bb5,1104,1,0,780,830,false,false,false,true,false,false,false
d3af705c-8805-388d-97bf-60831fcc8d3c,1104,1,0,465,645,false,false,true,false,false,false,false
d46f883e-ce82-333d-aaa9-9199f297ec9f,1104,1,0,725,825,false,false,false,false,true,false,false
d4e92ab6-e093-3414-a016-3338ac11eb90,1104,1,0,1020,1200,true,false,false,false,false,false,false
d529985a-e545-3cd4-9029-9bbf8694480c,1104,1,0,950,1050,true,false,true,false,false,false,false
d69c035e-e8a0-3222-a6e0-1d552eb5b14d,1104,1,0,465,645,false,false,false,true,false,false,false
d6a023ae-2bb4-3626-8241-41c3444c39ac,1104,1,0,780,890,false,true,false,true,false,false,false
d6a6532e-881e-38c8-ac34-68e851105784,1104,1,0,1050,1215,true,false,false,false,false,false,false
d71f168c-ba2d-3e98-8bbe-f7f08ade35ab,1104,1,0,925,1000,false,true,false,true,false,false,false
d72a458b-876a-3b0a-9a95-c504cb616d21,1104,1,0,1020,1070,true,false,true,false,false,false,false
d7cb0c80-efb2-3187-a319-1c1349000b15,1104,1,0,810,930,false,false,true,false,false,false,false
d82c6c9b-5b08-3c33-9e24-93783992bb33,1104,1,0,960,1010,false,true,false,true,false,false,false
d867d2ad-6973-346f-ada6-c171c0386878,1104,1,0,660,775,false,false,false,true,false,false,false
d8825b04-a609-3dbc-9b31-99d55c97fa18,1104,1,0,780,960,false,false,false,false,true,false,false
d9193c20-2fa5-3f59-a699-97c8467b846c,1104,1,0,975,1050,true,false,true,false,false,false,false
da9aa5b9-ab6e-3d78-861c-daef82b4601c,1104,1,0,1095,1170,true,true,true,true,false,false,false
dac0f35d-f3be-3ead-b76a-83c7a9fb52da,1104,1,0,930,1005,true,false,false,false,false,false,false
db777dcd-b7ee-3962-b1bc-53adb2ad18a0,1104,1,0,795,915,true,false,true,false,false,false,false
dc1ecb12-3657-3a0d-9b6a-f8f7dda52a8d,1104,1,0,865,1010,false,false,true,false,false,false,false
ddfe608f-6c2f-3004-832d-e0183a9081a2,1104,1,0,510,615,true,false,true,false,false,false,false
de5dc472-0ded-32fa-93dd-3fc1ff038447,1104,1,0,995,1140,false,true,false,false,false,false,false
e046ae05-a0cf-322e-b41f-8d63653203b0,1104,1,0,930,1005,false,false,true,true,false,false,false
e0e62eca-9df4-3b02-a1d1-235ca8b909c2,1104,1,0,720,840,false,true,false,false,false,false,false
e10514a4-7023-3035-86c7-521a4dc59a96,1104,1,0,530,650,false,false,true,false,false,false,false
e1ac3941-4681-3506-bb05-ce8576fedbf7,1104,1,0,750,930,true,false,false,false,false,false,false
e1adfb04-0036-3246-bde6-ca6a2f293e1e,1104,1,0,900,1439,true,true,true,true,true,false,false
e307530f-93f9-313d-9ba3-7ef8672e91dd,1104,1,0,660,840,false,true,false,false,false,false,false
e3f5e953-56ba-3f7c-841c-212c9551f1b4,1104,1,0,480,540,false,true,false,false,false,false,false
e5447b6f-f096-3952-8ac5-20b167f09233,1104,1,0,720,840,false,true,false,true,false,false,false
e5658914-df66-3cb2-9e16-103c546a6aae,1104,1,0,990,1155,false,false,true,false,false,false,false
e58a4aa8-7883-3f4e-9848-c71e1e8bb2dc,1104,1,0,570,645,false,false,false,false,true,false,false
e5b5eb91-7810-36fb-a67a-7f726d20d3cd,1104,1,0,735,785,true,false,false,false,false,false,false
e67d1bcb-ac08-30fc-af54-7fec5aee8aa0,1104,1,0,530,585,true,false,true,false,true,false,false
